Id,SalePrice
1706,199669.91913995362
1707,117215.49808903519
1708,147236.9316799827
1709,191488.77487820853
1710,296974.41663917655
1711,83719.39838058501
1712,250958.71664228852
1713,173563.75052549472
1714,159328.90025403604
1715,143389.95350939364
1716,221094.26098906808
1717,193690.10523688185
1718,214604.1720135808
1719,202948.43099018195
1720,99838.6961294945
1721,158911.24722820031
1722,313049.0438714658
1723,171170.3166114231
1724,126908.32737277538
1725,81103.49283033998
1726,177973.56799623728
1727,185117.0469138799
1728,177410.522006261
1729,98666.00710227853
1730,161002.58505539133
1731,267908.4554561049
1732,214600.08754918852
1733,316414.58396228094
1734,181357.13304055485
1735,124807.8152603041
1736,182230.41355437675
1737,187918.48929337494
1738,107558.1394487412
1739,372606.0250109868
1740,220825.8918340036
1741,208689.3632219901
1742,181393.24970320764
1743,224418.64697496893
1744,252222.5522105707
1745,180223.7042381554
1746,177353.10935675603
1747,183109.13672060848
1748,94491.83383177558
1749,107724.94115538495
1750,125298.01511278606
1751,235977.62314855316
1752,120701.31556973163
1753,128515.47022291676
1754,245775.08868446987
1755,172836.35558022137
1756,150288.4684084181
1757,122216.62215735337
1758,207545.4098646295
1759,173948.52533450248
1760,175308.85524722692
1761,161995.16380332265
1762,228033.16792719337
1763,227112.04979032767
1764,138124.7641462163
1765,289439.47070484445
1766,265991.3960761514
1767,251027.98600165194
1768,106443.05132468509
1769,96634.77446714707
1770,358335.15167313686
1771,172968.3555778456
1772,135188.7286545316
1773,128332.92509246944
1774,326062.677312791
1775,168908.388063979
1776,196944.3260284216
1777,280826.7739458034
1778,257279.30454827275
1779,321124.9434504745
1780,191849.46077592138
1781,357581.4569397078
1782,326987.1000394687
1783,265318.3208814135
1784,125198.5761947987
1785,292580.0232578826
1786,91683.9213958924
1787,258374.02472191505
1788,141177.85145757033
1789,168324.6227071124
1790,80648.24167085378
1791,136050.46326380144
1792,132927.1812598285
1793,276134.2330451958
1794,226974.67842090267
1795,190704.4067728389
1796,281897.697136117
1797,333506.5535452217
1798,209056.94721505416
1799,210973.26967585195
1800,144890.21924747145
1801,223070.2210079625
1802,88733.83213997482
1803,87854.04989109577
1804,294165.2685520129
1805,86931.24473108226
1806,127593.15209738041
1807,139867.74831574282
1808,176154.97276026162
1809,208870.3362402233
1810,448279.07498063473
1811,312989.3715829495
1812,194502.19818572118
1813,94493.76911940365
1814,120158.76698658963
1815,140662.23480377905
1816,183211.7960045067
1817,177066.1387700167
1818,127542.48505392174
1819,124197.56380803825
1820,267528.2620413929
1821,153139.69383358225
1822,127922.72487374602
1823,192381.2118672151
1824,115928.30784236525
1825,180260.3131053906
1826,106500.4559963427
1827,171062.01291298922
1828,142513.81582216892
1829,131505.56747511408
1830,169552.0937323545
1831,179294.8984215208
1832,145162.63468003596
1833,132574.37054368158
1834,134834.10069735468
1835,208232.22198029555
1836,55442.42733478628
1837,130627.42139102038
1838,282417.5482180219
1839,314069.09523238166
1840,185139.16177062274
1841,136652.02360422534
1842,223521.81362007535
1843,199738.71552853027
1844,93690.29427819027
1845,252604.69304148052
1846,186241.6810241759
1847,91187.81020498076
1848,126645.85664373227
1849,190450.99701484284
1850,409291.52822180203
1851,121590.7098602985
1852,202483.51129085274
1853,121965.00165247855
1854,83830.19999946188
1855,100629.65446046689
1856,124560.36459192997
1857,124052.44152163023
1858,144762.14846130155
1859,77916.77349931771
1860,199491.2129976371
1861,247238.5196096672
1862,198260.7206902211
1863,112176.94313790143
1864,246129.82484347056
1865,167834.46997573922
1866,151965.21459117098
1867,125863.62550177821
1868,169881.97921475212
1869,281309.7995147078
1870,316748.0743989936
1871,98764.01504945956
1872,132110.33286175286
1873,247462.92140984169
1874,113427.35076436869
1875,236674.53540143635
1876,188744.73532753336
1877,158254.3599152613
1878,260087.446842168
1879,109337.00487728894
1880,140187.27182922512
1881,191654.2336474461
1882,194722.29616014077
1883,121168.63379673813
1884,330976.94094046747
1885,141799.27629336846
1886,144694.72475586328
1887,205115.28072591772
1888,107294.2229948292
1889,196611.3922194644
1890,195217.10659968472
1891,90192.28817900864
1892,104632.111473437
1893,117524.35095788735
1894,174787.59739169411
1895,83170.90892877194
1896,230464.6262064787
1897,120522.87284548301
1898,118582.08239097912
1899,111747.92734511706
1900,130358.22504935139
1901,411554.3057739216
1902,85999.16432159685
1903,149812.0760551971
1904,195576.0490827161
1905,226548.7246155841
1906,149525.32819203896
1907,201319.21595817115
1908,205465.246990654
1909,121488.49016791338
1910,102881.78699759804
1911,116241.46732495003
1912,236065.86128618705
1913,197418.16673147448
1914,206850.7893947352
1915,160594.39658659598
1916,167201.44412301053
1917,95576.0582473616
1918,195698.98795268848
1919,152283.62437609248
1920,122208.00914220174
1921,244361.79046921982
1922,167979.21383399333
1923,107320.32806963606
1924,174496.0879989651
1925,118661.32337790164
1926,182024.79617426783
1927,162550.4245995634
1928,150519.70301103435
1929,260113.04151512554
1930,172975.17895729188
1931,227831.23465243974
1932,194532.27370474863
1933,138233.1150123935
1934,323733.83520164783
1935,270443.1114486287
1936,127375.67118187255
1937,201080.982073699
1938,379277.9894258095
1939,261952.93149107508
1940,105540.35268785297
1941,333604.9090305787
1942,335285.07393182965
1943,191148.03032743224
1944,162032.80317528025
1945,132773.08332813744
1946,138668.7417650507
1947,153683.91101956455
1948,163403.39960397527
1949,129914.22714330889
1950,96735.70268351074
1951,104822.90496789814
1952,153937.084913948
1953,172028.2035703398
1954,134667.93794881235
1955,116391.78793754525
1956,64491.48723032084
1957,412080.05132677854
1958,165141.84390779087
1959,124508.88872161481
1960,124576.98571237737
1961,106357.83842761428
1962,202829.4084202253
1963,135734.984127114
1964,253260.97388196603
1965,144663.7848168894
1966,125249.04621991969
1967,215861.49158394287
1968,182065.85274944163
1969,160494.1772889375
1970,133840.53663586642
1971,142191.4562713627
1972,221472.96381232413
1973,123108.49643171173
1974,145968.27087560183
1975,91449.89576197704
1976,415288.0441671986
1977,187262.98921268948
1978,272866.05098079925
1979,191092.53982939123
1980,221260.02428985975
1981,85304.79743479479
1982,148854.92465270712
1983,162695.24146711463
1984,639239.8832218115
1985,300578.68217874796
1986,196997.7336469674
1987,127553.52579855578
1988,424868.98382736376
1989,91917.01077755897
1990,232913.98586237285
1991,188559.17491821
1992,144836.15820397245
1993,120674.94583497058
1994,53806.31500290085
1995,194142.80776145906
1996,108889.2299642929
1997,193174.69452847578
1998,115379.12937170794
1999,137175.17255658467
2000,232916.89940035038
2001,316089.8837960084
2002,277095.1584612164
2003,208931.94261801813
2004,140586.37157047685
2005,211582.37459877884
2006,219368.30799682892
2007,157073.51282450414
2008,132825.89973818808
2009,125356.98182509777
2010,230676.92661272906
2011,126745.69291445681
2012,109717.35916894687
2013,270337.49460426404
2014,111052.27165125347
2015,274917.4182603408
2016,112669.32768786354
2017,136282.56594087073
2018,92430.04022706194
2019,193030.57579518313
2020,188461.0167323556
2021,158118.4103376963
2022,158252.12206076446
2023,113588.63655688819
2024,152427.94940846734
2025,270774.2861284408
2026,116295.9127179773
2027,359728.1991836045
2028,212686.49233057737
2029,264983.54199980095
2030,137449.70723538735
2031,149446.9411631013
2032,125184.88913332802
2033,211722.16772927472
2034,185239.23924143324
2035,124561.11643346999
2036,103025.10416879099
2037,152066.76840061136
2038,148307.38836101413
2039,157611.62350815028
2040,120225.61778991771
2041,170902.37723562427
2042,339534.94125867105
2043,115024.27623122622
2044,305529.5703246189
2045,124416.01585692215
2046,300242.2672913338
2047,121392.94737806046
2048,131067.09566849175
2049,230982.25781438674
2050,106125.96412248496
2051,183880.4308861985
2052,403358.1220146347
2053,141755.45312623962
2054,151987.66693929274
2055,122523.70380149079
2056,318699.2321198024
2057,104876.7532478833
2058,201658.55245065465
2059,216900.27379507764
2060,152385.09242181797
2061,286196.0761998295
2062,123900.67798367674
2063,214204.43765056107
2064,166578.57609110372
2065,218664.09353314334
2066,198217.63675697678
2067,157773.7574240591
2068,185276.21972519718
2069,289525.6126635512
2070,115462.71553920876
2071,321958.7271971438
2072,151169.2128854735
2073,257970.58943176057
2074,123854.87863330013
2075,79912.94815236652
2076,149932.24807257424
2077,188687.23441619557
2078,123178.08678526626
2079,301775.6388386629
2080,293457.40731429734
2081,68813.02366878555
2082,230606.0656496751
2083,126565.11654687987
2084,173134.1057444545
2085,183461.35505267055
2086,147507.98783368868
2087,132541.1933394238
2088,158974.8120108176
2089,171263.41867717312
2090,163714.01644521483
2091,111003.83134034903
2092,234917.87205024477
2093,167196.31520536906
2094,134937.36811371375
2095,129036.79997234917
2096,172796.48331515424
2097,58301.32785475404
2098,103022.47784179119
2099,93742.86958008625
2100,262767.75653844705
2101,253716.8340240146
2102,235587.9908210768
2103,348984.924365359
2104,142121.10225734994
2105,342870.45148084324
2106,146649.37522928204
2107,117927.58520323959
2108,129567.39971520456
2109,166556.4869898722
2110,78201.59188333189
2111,205421.06766937897
2112,113419.02141637808
2113,193164.98089670856
2114,116079.28263407468
2115,331248.99723309535
2116,96981.50561012705
2117,146848.0159537906
2118,173802.410016808
2119,129883.04096236452
2120,148762.1738155449
2121,201406.58907540073
2122,408005.2294951219
2123,150840.59487767823
2124,125235.70728915338
2125,354795.00028201885
2126,225706.03404247572
2127,166540.87853110986
2128,202888.93336101485
2129,164164.20111073265
2130,120675.37547338061
2131,183871.49790667478
2132,113165.72668870207
2133,195022.1121770432
2134,249469.84410779265
2135,157872.26974150952
2136,152057.990617045
2137,99323.69905208127
2138,111646.38232732053
2139,331922.67490973574
2140,125285.45266964269
2141,135454.60219746726
2142,115686.98669927109
2143,189670.6258536236
2144,275784.341581957
2145,228016.003007525
2146,251215.3775023908
2147,225423.46061658734
2148,170279.19761041866
2149,272213.4654064002
2150,200978.10650563813
2151,159299.73246637458
2152,646476.5602435188
2153,276408.62420864933
2154,95415.44396883226
2155,135523.46118595186
2156,188864.16249414074
2157,101142.65403924699
2158,113538.29512044416
2159,144862.4151994127
2160,201740.1382491988
2161,273067.6817044109
2162,149456.13536733142
2163,369957.9887174423
2164,147494.81814712452
2165,202232.69714783126
2166,68877.59650582317
2167,290222.38802873594
2168,239103.05354313733
2169,193801.71711498394
2170,112535.31113428588
2171,87844.2513749506
2172,86803.89086285996
2173,231532.14964351468
2174,122782.37090645869
2175,173608.79084382503
2176,155133.7744100964
2177,182283.48191946986
2178,152889.03492876695
2179,298161.08044085954
2180,138499.39755893682
2181,260449.16098734643
2182,152638.18253924823
2183,120084.46731370084
2184,114942.04483157118
2185,276116.92512697907
2186,117742.96002000968
2187,287031.9425053973
2188,189773.01928014573
2189,152614.31444901333
2190,92520.74431713037
2191,261874.41563232042
2192,201587.73510399912
2193,219640.27328254373
2194,135846.98434421065
2195,111547.09996385146
2196,164513.03105918108
2197,87550.25093675489
2198,225965.77853374783
2199,137807.82081831773
2200,196284.45849400607
2201,115457.48508029262
2202,145076.0224798269
2203,175091.72648485293
2204,163155.32773745136
2205,237440.9346886511
2206,291732.3914588171
2207,221503.4409344412
2208,216625.78411087467
2209,250800.70608195933
2210,93855.12299124534
2211,95020.91795978893
2212,167443.85387677114
2213,193449.50124797333
2214,303397.9325625731
2215,165588.15247369505
2216,163936.48016640818
2217,211546.63502629945
2218,147896.48698666747
2219,175375.24970762327
2220,309689.14421045996
2221,117358.79398987841
2222,115394.93349784425
2223,196892.45888515236
2224,306332.47155777627
2225,248814.2089367316
2226,269302.3796467925
2227,182840.61924757293
2228,174827.18775220087
2229,218447.35686278788
2230,521945.1108106836
2231,127050.20845998621
2232,106309.71394678052
2233,131645.3223719846
2234,111280.03816974112
2235,305398.5470571125
2236,162246.6122162079
2237,223372.9039991682
2238,139890.04160168464
2239,164647.05355817112
2240,144186.2575123916
2241,178494.3827690208
2242,164553.63583157992
2243,195912.19720369208
2244,157831.60420322308
2245,126783.1948743641
2246,153624.6486258754
2247,128100.10071201478
2248,215047.25138573596
2249,102969.33590411914
2250,232194.99886141895
2251,169442.86836854758
2252,156596.28770780377
2253,252990.57431098918
2254,226054.50006591005
2255,203381.8515702248
2256,170099.66346264092
2257,154527.8534606596
2258,98696.76573025236
2259,451005.8559971654
2260,157575.07195079475
2261,211298.38913264876
2262,114601.80410895079
2263,201270.1009601221
2264,416411.7904202713
2265,107937.93679100976
2266,226061.5187022595
2267,122180.03917825044
2268,175348.15236130057
2269,137907.56341695544
2270,108933.01839838669
2271,158407.1657139249
2272,159121.7360331968
2273,88655.39776255829
2274,150359.97121963228
2275,118017.07037286258
2276,204255.9734954396
2277,124293.20119813386
2278,246985.6219361649
2279,170978.9055263017
2280,240536.0003816899
2281,187128.79869536383
2282,87755.16286524749
2283,186076.57797098515
2284,147140.88249686046
2285,232071.29232233885
2286,401593.652623846
2287,103592.99190560075
2288,194227.6597922583
2289,189212.23014970665
2290,166096.8038201179
2291,168819.40990639164
2292,165476.50316633956
2293,234181.8023996119
2294,162908.32049752295
2295,137989.94810457944
2296,133367.56362944597
2297,134931.10129502634
2298,104315.8013784623
2299,150606.20568163242
2300,108709.08928835149
2301,127004.5545070649
2302,138994.01426184148
2303,168192.63392665907
2304,115604.54378332477
2305,154094.09257783834
2306,172892.59375193535
2307,210771.49704981162
2308,141774.82663260412
2309,261981.25127138867
2310,221701.38553757098
2311,151778.0604326671
2312,194919.13163931613
2313,181691.55489499852
2314,170770.37083421368
2315,157124.7140539181
2316,142980.25489913294
2317,154008.90298493253
2318,165563.1992905846
2319,160222.35195874918
2320,247066.3079749213
2321,186536.54251882577
2322,131216.8266563242
2323,147790.17128401902
2324,129116.1394745512
2325,202700.60541205673
2326,136197.23173680613
2327,256236.06538335085
2328,128047.22753212994
2329,186780.74909889745
2330,218446.42387038044
2331,98120.6022258397
2332,175309.6138793191
2333,131456.956095598
2334,135385.9565467927
2335,100134.43824216447
2336,320309.4968575281
2337,129278.80166145392
2338,364170.6850681539
2339,150478.82452253293
2340,143596.92547948152
2341,140634.00697957264
2342,210993.6355211226
2343,172683.09222125635
2344,118948.449686994
2345,109804.73289151191
2346,243085.73614826953
2347,147644.6997897079
2348,130349.16226458682
2349,266605.9466736119
2350,156656.2632223076
2351,127196.09647122603
2352,167417.54840525903
2353,143188.05186678394
2354,147753.766114197
2355,136143.15013032054
2356,174750.89255488757
2357,78906.95276434845
2358,150129.6119522074
2359,415455.47719600494
2360,137666.41364944313
2361,107054.27876414054
2362,141420.05394834737
2363,183464.9425171599
2364,231392.18688653831
2365,115772.5542792515
2366,124259.3487067683
2367,265939.25340393407
2368,219079.64437204888
2369,134788.58169336192
2370,182559.17539286122
2371,150011.43120066568
2372,151554.0282339439
2373,97255.27697317327
2374,150869.43019054353
2375,166702.0183899478
2376,85566.7671000362
2377,57029.98867533954
2378,112479.49771553019
2379,246126.79954062743
2380,190606.48618524463
2381,177317.50500356566
2382,153114.19959342855
2383,182638.40389714602
2384,191405.5626072556
2385,202250.45691905345
2386,148811.89971970773
2387,319407.82154784095
2388,185897.6939806748
2389,252464.81861929977
2390,214421.39837704384
2391,221743.05492849706
2392,109410.62509105545
2393,306907.12273665663
2394,192964.87470620903
2395,264550.95753195876
2396,96566.02059927747
2397,178931.1842743833
2398,222793.84933974073
2399,228937.87524345954
2400,218641.7646223537
2401,161948.34128539034
2402,218155.69838493245
2403,108091.94519025978
2404,141556.99047272702
2405,153459.2563543478
2406,122559.66488378603
2407,141055.80548340833
2408,256739.36939094984
2409,207659.50132864644
2410,187768.05152501084
2411,144823.06208298632
2412,116876.41029396716
2413,129652.39990498587
2414,167827.7226765766
2415,126837.93516689814
2416,163734.09477450652
2417,124483.96148742056
2418,117709.86532250838
2419,194489.18959200123
2420,187794.9482388648
2421,121192.62543176067
2422,280266.79154225084
2423,162660.6034400644
2424,261056.0764977049
2425,224104.96166861214
2426,180828.14189859928
2427,164296.4539179438
2428,137712.3152286771
2429,56394.07488453537
2430,132594.59699838192
2431,84201.02977870524
2432,187973.88282455897
2433,134232.30312409622
2434,206442.2405050909
2435,170233.82032342657
2436,190251.50908417953
2437,94191.04133640652
2438,202300.44662466217
2439,93452.95551423082
2440,134108.93906856864
2441,207464.08466714006
2442,338863.0070620262
2443,175364.6313925081
2444,244888.97672544533
2445,146318.53975562245
2446,113299.36640404076
2447,141676.03107406403
2448,385739.65091599064
2449,193503.18943457704
2450,201689.97391449197
2451,308241.3151027066
2452,184368.06704256777
2453,202099.5883488978
2454,178017.1158806796
2455,356628.92536289635
2456,116944.49727577507
2457,134989.11514553207
2458,170458.0835177225
2459,79098.27088249852
2460,188113.17458925585
2461,83040.95060237488
2462,94676.96163321403
2463,247510.2385265294
2464,148153.67737477185
2465,183539.80500568854
2466,148609.97666305787
2467,141971.69485795771
2468,84359.39188641871
2469,203580.25860594437
2470,111165.07039175827
2471,126372.42852270015
2472,105662.34099076457
2473,168283.04823561778
2474,99296.5495152001
2475,122670.75648774204
2476,207978.05058872906
2477,212822.74474595735
2478,207059.00135085
2479,192067.88281169967
2480,186291.08231956366
2481,139523.85802493757
2482,197035.10334033088
2483,99847.9100641402
2484,186780.26019114576
2485,301348.2431319737
2486,132517.73868346136
2487,147980.26879871133
2488,274610.34456263424
2489,132504.4094691792
2490,113432.2224919287
2491,131988.61265698742
2492,224532.53053734443
2493,341684.9882510858
2494,224679.79098047945
2495,133780.24918797368
2496,81355.89461869432
2497,299960.5505568845
2498,231901.60081706368
2499,91765.25011593806
2500,79731.12314501143
2501,168070.99034821216
2502,171536.1480458873
2503,208163.76912146917
2504,245425.26538098452
2505,289944.46439688286
2506,135506.82955535335
2507,442882.96076108067
2508,138815.13792934292
2509,156109.87320331894
2510,97073.63097193638
2511,184842.00977992392
2512,200648.25333882275
2513,180486.38665317252
2514,136267.93037459854
2515,247659.0674807568
2516,152244.48645475402
2517,228836.1179933207
2518,248423.18802901177
2519,352548.4704051459
2520,201240.2736025338
2521,226840.15863033122
2522,91036.4060902795
2523,120182.70571739046
2524,127275.82114126155
2525,147406.8259070186
2526,250618.27380260066
2527,184914.20093236805
2528,174319.94286343874
2529,182616.25320372486
2530,125042.15262124882
2531,125226.55696226824
2532,152350.2601963917
2533,113897.3887514928
2534,143562.07974441434
2535,189933.4076229716
2536,188169.70509851733
2537,159207.1102498199
2538,126917.47375407543
2539,158907.97356892662
2540,129259.50383762766
2541,152374.55609779913
2542,126161.50824460616
2543,199001.04478027258
2544,154068.59560277508
2545,181979.6829068108
2546,160666.41030244296
2547,87856.75686960196
2548,255909.72117515415
2549,156716.07214148666
2550,214262.44625421465
2551,88156.80461560267
2552,177531.18671717512
2553,157909.996105053
2554,157894.1930572532
2555,131769.4776149996
2556,179862.25691051548
2557,112066.9196179902
2558,192455.8384027247
2559,108556.32776491634
2560,167812.76683211146
2561,65819.01586462361
2562,113896.86500558676
2563,125532.54027985508
2564,146346.89165950386
2565,109934.76039957146
2566,312927.26943750004
2567,200764.4663154132
2568,194672.93200050064
2569,166914.05490594645
2570,299342.71193196747
2571,190631.94006953578
2572,195930.62988602888
2573,122189.74034599503
2574,136440.36093702447
2575,108263.13923488974
2576,323146.27024995425
2577,212468.0868992186
2578,143660.17269138223
2579,137277.19160460404
2580,114018.03004307537
2581,102527.6525901906
2582,217528.4143248353
2583,83708.56395985476
2584,106125.76618267715
2585,191111.43055486685
2586,111170.36159519134
2587,202195.71270920895
2588,196590.24622953177
2589,206477.15194377847
2590,122147.49593268118
2591,150401.7633048101
2592,102847.70429879411
2593,130606.18491465665
2594,219083.04505175198
2595,175559.27164323846
2596,105525.36060597704
2597,115821.89968528891
2598,89257.81649771631
2599,187412.02715517645
2600,122696.38569547416
2601,123208.68482677349
2602,205137.3343742907
2603,333744.9703274988
2604,94293.2182098463
2605,70659.76949344037
2606,122288.7203913437
2607,180276.95898249504
2608,179724.74415441704
2609,121036.61533713553
2610,147097.84401467975
2611,124485.62424087881
2612,132636.54632294545
2613,222476.08566301706
2614,110495.12544109092
2615,197906.901389857
2616,212050.62138440378
2617,168006.7903936526
2618,226058.61418388688
2619,241648.49216933997
2620,181719.52166382934
2621,146343.36061653288
2622,222998.62285696823
2623,124342.82749995028
2624,107273.70558413891
2625,204220.1809337526
2626,223371.7790057597
2627,233088.24973853625
2628,191412.14153641634
2629,171138.68395833817
2630,526976.7940702285
2631,135236.2998115333
2632,163266.12819305225
2633,169826.87841663242
2634,230083.01332879064
2635,235918.42817968363
2636,318444.02507858694
2637,131877.545951837
2638,122204.10234385227
2639,146783.22798745675
2640,104174.83784247852
2641,240117.13391664214
2642,277808.3801289693
2643,543205.7827722942
2644,127103.43554761498
2645,173017.5495133367
2646,122143.815616465
2647,90162.09681582959
2648,265515.51643960853
2649,191360.82152998302
2650,198322.2027262756
2651,164800.7111386832
2652,187530.56874327385
2653,118876.22819856706
2654,163985.98100778883
2655,146047.3523423918
2656,166310.3794505313
2657,226547.275781925
2658,141586.41910100036
2659,181684.3434667142
2660,137576.74368437805
2661,100508.50133274966
2662,195100.27504345
2663,142325.53183122337
2664,206526.52667020884
2665,146719.6408814708
2666,263568.6719873486
2667,109516.98705258279
2668,205096.35179904758
2669,150869.1866906887
2670,269293.58341307205
2671,197759.3397419152
2672,214445.7177208183
2673,99577.27921553125
2674,127667.05510818466
2675,130047.35077620258
2676,107021.66352427295
2677,156031.5031086454
2678,231518.1461865816
2679,82090.7366795351
2680,93479.75860594018
2681,105430.8047291909
2682,126443.360173026
2683,153915.2344839433
2684,138475.24662586322
2685,202529.4634464691
2686,147312.2668474278
2687,224957.1252579885
2688,146805.5080800674
2689,327446.85085426364
2690,129583.02474271954
2691,195574.20298611387
2692,139703.34845619134
2693,104795.26192092459
2694,130095.91667648805
2695,108297.76880919485
2696,146540.59984307547
2697,194535.5713883356
2698,220703.7291310259
2699,140344.43183642696
2700,233886.2606540469
2701,205751.6431671436
2702,243503.54425989473
2703,175131.7338876253
2704,419770.69768784905
2705,192805.31695933442
2706,196588.9066693674
2707,200153.40341763315
2708,156428.3245791774
2709,134347.48359490375
2710,123052.50745532449
2711,250154.23607400313
2712,212482.09889309714
2713,122424.79979625292
2714,271028.3677260159
2715,173560.21685447567
2716,129021.99721049324
2717,281147.5707853772
2718,98041.34190410069
2719,183435.34266972687
2720,174016.0536401374
2721,158232.9085850382
2722,119555.42959822027
2723,163620.2725417211
2724,147760.46396613194
2725,161560.48257237996
2726,189461.62267100712
2727,121567.90035682396
2728,313426.7301102248
2729,428410.07078265987
2730,135306.05329666092
2731,227637.91645229203
2732,177010.10088311948
2733,128775.05844070461
2734,166180.05845865564
